# Title: Per-seed results for every reported PINN configuration
# Description: One row per training run behind Tables 1-3 and the order, panel-count and sensitivity studies: benchmark, architecture, model key, seed, hyperparameters, relative L2 and absolute L1 errors (component-wise for Kovasznay), L-BFGS iteration count and final loss. No run is excluded; table statistics are computed over exactly these rows.
# Note: seed = 1234 + trial; key_id encodes the model and its hyperparameters
# Rows: 455
experiment,benchmark,key_id,nh,nn,trial,seed,lpa_order,lpa_panels,ff_sigma,ff_features,lr,N_r,N_b,n_params,l2_relative,l1_absolute,lbfgs_steps,final_loss,l2_relative_u,l2_relative_v,l2_relative_p,l1_absolute_u,l1_absolute_v,l1_absolute_p,P,rms_r,rms_r_xx,N_panel,dof
sensitivity,helmholtz2d,LPA_P4_N20,2,10,4,1238,4.0,20.0,,,0.01,10000,200,171,1.6774743017386118,0.7003358329359362,3293,210.95367431640625,,,,,,,4.0,12.8990277271406,3641.7281268650463,20.0,
sensitivity,helmholtz2d,LPA_P4_N30,2,10,0,1234,4.0,30.0,,,0.01,10000,200,181,0.028684414777352,0.0118977908350932,5490,0.5577282905578613,,,,,,,4.0,0.6850000520953277,709.3434381745207,30.0,
sensitivity,helmholtz2d,LPA_P4_N30,2,10,1,1235,4.0,30.0,,,0.01,10000,200,181,2.0433929580805374,0.854972938224311,2932,435.0614013671875,,,,,,,4.0,17.670409987593345,6287.396520023212,30.0,
sensitivity,helmholtz2d,LPA_P4_N30,2,10,2,1236,4.0,30.0,,,0.01,10000,200,181,0.0489901256862288,0.0190608529562084,7740,1.1954569816589355,,,,,,,4.0,1.0222054046513542,689.319980238677,30.0,
sensitivity,helmholtz2d,LPA_P4_N30,2,10,3,1237,4.0,30.0,,,0.01,10000,200,181,0.0928406452892277,0.0364370784697326,6987,2.573352575302124,,,,,,,4.0,1.4876219322814672,1227.8339286116832,30.0,
sensitivity,helmholtz2d,LPA_P4_N30,2,10,4,1238,4.0,30.0,,,0.01,10000,200,181,0.091154426286994,0.036047237421389,6387,5.072701930999756,,,,,,,4.0,1.986850553543974,1448.4035014887943,30.0,
sensitivity,helmholtz2d,LPA_P4_N40,2,10,0,1234,4.0,40.0,,,0.01,10000,200,191,2.288857269265835,0.9608558243592203,4438,488.96917724609375,,,,,,,4.0,19.246537925220046,5329.051369615421,40.0,
sensitivity,helmholtz2d,LPA_P4_N40,2,10,1,1235,4.0,40.0,,,0.01,10000,200,191,1.9053310764295712,0.786715423338833,2719,756.808837890625,,,,,,,4.0,22.66096462260495,6506.858497001453,40.0,
sensitivity,helmholtz2d,LPA_P4_N40,2,10,2,1236,4.0,40.0,,,0.01,10000,200,191,0.0756141223595381,0.0302393211664991,7513,5.586794376373291,,,,,,,4.0,2.0524129280132586,1541.1923448259142,40.0,
sensitivity,helmholtz2d,LPA_P4_N40,2,10,3,1237,4.0,40.0,,,0.01,10000,200,191,0.1053008641507825,0.0435400229569116,5709,8.694558143615723,,,,,,,4.0,2.7323403226994856,2103.0893199053626,40.0,
sensitivity,helmholtz2d,LPA_P4_N40,2,10,4,1238,4.0,40.0,,,0.01,10000,200,191,0.0670334911057199,0.0269270649241876,5520,3.1603870391845703,,,,,,,4.0,1.714842785463518,1298.246287063822,40.0,
sensitivity,helmholtz2d,LPA_P5_N10,2,10,0,1234,5.0,10.0,,,0.01,10000,200,161,0.0403904675499886,0.0159329262689382,5106,0.783837080001831,,,,,,,5.0,0.803228453641336,642.6666247946908,10.0,
sensitivity,helmholtz2d,LPA_P5_N10,2,10,1,1235,5.0,10.0,,,0.01,10000,200,161,0.0620300044722895,0.0252576081988133,5592,0.6432156562805176,,,,,,,5.0,0.7126370671464555,676.9649697824105,10.0,
sensitivity,helmholtz2d,LPA_P5_N10,2,10,2,1236,5.0,10.0,,,0.01,10000,200,161,0.0517201034009151,0.0212838188436773,7987,0.5930977463722229,,,,,,,5.0,0.6810845317378653,610.1797730740917,10.0,
sensitivity,helmholtz2d,LPA_P5_N10,2,10,3,1237,5.0,10.0,,,0.01,10000,200,161,0.0880911661865787,0.0357658770054527,4736,1.3844317197799685,,,,,,,5.0,1.1232794612032415,1021.9437094637356,10.0,
sensitivity,helmholtz2d,LPA_P5_N10,2,10,4,1238,5.0,10.0,,,0.01,10000,200,161,0.0292913198546585,0.0112982030487299,3752,1.037950038909912,,,,,,,5.0,0.8868623608823688,921.5903670761212,10.0,
sensitivity,helmholtz2d,LPA_P5_N20,2,10,0,1234,5.0,20.0,,,0.01,10000,200,171,0.2396948502115934,0.0979033489093565,4576,3.329284429550171,,,,,,,5.0,1.6627633750210111,1578.9396263790456,20.0,
sensitivity,helmholtz2d,LPA_P5_N20,2,10,1,1235,5.0,20.0,,,0.01,10000,200,171,0.1088354400590942,0.0443957503756819,11730,1.695216178894043,,,,,,,5.0,1.234051299808668,1355.6269363748272,20.0,
sensitivity,helmholtz2d,LPA_P5_N20,2,10,2,1236,5.0,20.0,,,0.01,10000,200,171,0.2209960748155254,0.0902009498524399,8027,3.97037935256958,,,,,,,5.0,1.8451949615901344,1519.5244578897043,20.0,
sensitivity,helmholtz2d,LPA_P5_N20,2,10,3,1237,5.0,20.0,,,0.01,10000,200,171,0.1470561440227187,0.0582951268255968,7690,13.196087837219238,,,,,,,5.0,3.292255473691202,2424.875782901054,20.0,
sensitivity,helmholtz2d,LPA_P5_N20,2,10,4,1238,5.0,20.0,,,0.01,10000,200,171,0.0397275683547551,0.0159197303980615,5682,0.7968460917472839,,,,,,,5.0,0.8992860477230846,753.7224652930945,20.0,
sensitivity,helmholtz2d,LPA_P5_N30,2,10,0,1234,5.0,30.0,,,0.01,10000,200,181,0.0390004614226946,0.015408592950038,5662,2.2744362354278564,,,,,,,5.0,1.4066903113753473,987.9805041408964,30.0,
sensitivity,helmholtz2d,LPA_P5_N30,2,10,1,1235,5.0,30.0,,,0.01,10000,200,181,0.107364631466522,0.0429948311559173,9389,4.712745189666748,,,,,,,5.0,2.0170578632021896,1570.0282143165452,30.0,
sensitivity,helmholtz2d,LPA_P5_N30,2,10,2,1236,5.0,30.0,,,0.01,10000,200,181,0.0404072862923496,0.0155624989580168,7557,0.635375440120697,,,,,,,5.0,0.7516836600081471,798.962635527313,30.0,
sensitivity,helmholtz2d,LPA_P5_N30,2,10,3,1237,5.0,30.0,,,0.01,10000,200,181,0.0227551867679406,0.0087628737876914,7274,0.949948251247406,,,,,,,5.0,0.893083404329194,908.9469396298664,30.0,
sensitivity,helmholtz2d,LPA_P5_N30,2,10,4,1238,5.0,30.0,,,0.01,10000,200,181,0.1795125534132666,0.0717950253776321,6069,8.298750877380371,,,,,,,5.0,2.729940164070993,2009.633237682936,30.0,
sensitivity,helmholtz2d,LPA_P5_N40,2,10,0,1234,5.0,40.0,,,0.01,10000,200,191,0.0423805319207735,0.0169577544773554,8419,0.9943665266036988,,,,,,,5.0,0.8853289387755873,829.0572700551211,40.0,
sensitivity,helmholtz2d,LPA_P5_N40,2,10,1,1235,5.0,40.0,,,0.01,10000,200,191,0.0416459610119507,0.0168440174153568,11801,1.0422848463058472,,,,,,,5.0,0.9291646833712248,873.415109283667,40.0,
sensitivity,helmholtz2d,LPA_P5_N40,2,10,2,1236,5.0,40.0,,,0.01,10000,200,191,0.0201994418887489,0.0077386447886761,6963,0.2505238950252533,,,,,,,5.0,0.4772608732679156,646.6720031727831,40.0,
sensitivity,helmholtz2d,LPA_P5_N40,2,10,3,1237,5.0,40.0,,,0.01,10000,200,191,0.1497534092242901,0.0605892458678651,5397,19.49336814880371,,,,,,,5.0,3.798282958778105,2852.658266862682,40.0,
sensitivity,helmholtz2d,LPA_P5_N40,2,10,4,1238,5.0,40.0,,,0.01,10000,200,191,2.0560553357650515,0.8610745720933443,6140,188.33981323242188,,,,,,,5.0,9.912268413902687,3895.873249349881,40.0,
sensitivity,helmholtz2d,LPA_P6_N10,2,10,0,1234,6.0,10.0,,,0.01,10000,200,161,0.8904872331750168,0.365874971055102,6021,178.08909606933594,,,,,,,6.0,11.638843948006388,4713.919361847421,10.0,
sensitivity,helmholtz2d,LPA_P6_N10,2,10,1,1235,6.0,10.0,,,0.01,10000,200,161,0.0098504105846927,0.0037492444147449,5060,0.7299168109893799,,,,,,,6.0,0.7683166440631507,788.5720976074414,10.0,
sensitivity,helmholtz2d,LPA_P6_N10,2,10,2,1236,6.0,10.0,,,0.01,10000,200,161,0.0220721565607948,0.0086195659074448,9001,0.77518230676651,,,,,,,6.0,0.8108973744926282,857.9105476752807,10.0,
sensitivity,helmholtz2d,LPA_P6_N10,2,10,3,1237,6.0,10.0,,,0.01,10000,200,161,0.0336432264432393,0.0135789355639823,9553,2.312170028686523,,,,,,,6.0,1.4098361965071375,1299.6157124319482,10.0,
sensitivity,helmholtz2d,LPA_P6_N10,2,10,4,1238,6.0,10.0,,,0.01,10000,200,161,0.0683284109807073,0.0278666696254032,3756,0.9473749995231628,,,,,,,6.0,0.9178090585638252,1138.6008032065058,10.0,
sensitivity,helmholtz2d,LPA_P6_N20,2,10,0,1234,6.0,20.0,,,0.01,10000,200,171,0.4340890451854177,0.1778209487883944,7397,19.869705200195312,,,,,,,6.0,4.171886144044543,2457.700373316487,20.0,
sensitivity,helmholtz2d,LPA_P6_N20,2,10,1,1235,6.0,20.0,,,0.01,10000,200,171,0.4653902580056656,0.1913965763544265,1386,274.144287109375,,,,,,,6.0,15.309572025548878,6679.452672188044,20.0,
sensitivity,helmholtz2d,LPA_P6_N20,2,10,2,1236,6.0,20.0,,,0.01,10000,200,171,0.0124555538818962,0.0051122773584216,6326,0.3324948847293854,,,,,,,6.0,0.5590944996738637,667.6486579547285,20.0,
sensitivity,helmholtz2d,LPA_P6_N20,2,10,3,1237,6.0,20.0,,,0.01,10000,200,171,2.3932709047055005,0.9996566591988988,2071,273.7000732421875,,,,,,,6.0,13.370422506910757,3835.3346170836257,20.0,
sensitivity,helmholtz2d,LPA_P6_N20,2,10,4,1238,6.0,20.0,,,0.01,10000,200,171,0.0104279014158541,0.0041500745385159,6796,0.3523623347282409,,,,,,,6.0,0.5535651743402062,630.7128376636629,20.0,
sensitivity,helmholtz2d,LPA_P6_N30_lr0.001,2,10,0,1234,6.0,30.0,,,0.001,10000,200,181,0.1139194569625892,0.0460712700847059,6573,5.00916051864624,,,,,,,6.0,1.892884071272941,1553.7533386931143,30.0,
sensitivity,helmholtz2d,LPA_P6_N30_lr0.001,2,10,1,1235,6.0,30.0,,,0.001,10000,200,181,0.1477788360210982,0.0607105037425662,10888,1.19893217086792,,,,,,,6.0,0.9981916065123234,841.7472156176104,30.0,
sensitivity,helmholtz2d,LPA_P6_N30_lr0.001,2,10,2,1236,6.0,30.0,,,0.001,10000,200,181,0.6813483742698162,0.2815648407660953,5828,42.94146728515625,,,,,,,6.0,5.501416045744684,2935.2314644674957,30.0,
sensitivity,helmholtz2d,LPA_P6_N30_lr0.001,2,10,3,1237,6.0,30.0,,,0.001,10000,200,181,0.0247147734264184,0.0100653255501522,10158,0.7290801405906677,,,,,,,6.0,0.7728869545029169,673.4753890153485,30.0,
sensitivity,helmholtz2d,LPA_P6_N30_lr0.001,2,10,4,1238,6.0,30.0,,,0.001,10000,200,181,0.0179084245284548,0.0071339309036764,3676,1.010403752326965,,,,,,,6.0,0.9040907425067134,959.9136639237406,30.0,
sensitivity,helmholtz2d,LPA_P6_N30_lr0.003,2,10,0,1234,6.0,30.0,,,0.003,10000,200,181,0.0470368447611985,0.0190394524944767,4347,1.317219614982605,,,,,,,6.0,1.0277463573712784,1033.4871453905462,30.0,
sensitivity,helmholtz2d,LPA_P6_N30_lr0.003,2,10,1,1235,6.0,30.0,,,0.003,10000,200,181,0.0343739171301679,0.013685623327282,6109,0.8176370859146118,,,,,,,6.0,0.8207175480965567,809.9388383544772,30.0,
sensitivity,helmholtz2d,LPA_P6_N30_lr0.003,2,10,2,1236,6.0,30.0,,,0.003,10000,200,181,0.0076192227248069,0.0030073381579158,5167,0.267594039440155,,,,,,,6.0,0.5153906354604931,563.3220382250281,30.0,
sensitivity,helmholtz2d,LPA_P6_N30_lr0.003,2,10,3,1237,6.0,30.0,,,0.003,10000,200,181,0.012992823028883,0.0052291714392296,3128,0.2096128463745117,,,,,,,6.0,0.3653482792455033,536.9135245200106,30.0,
sensitivity,helmholtz2d,LPA_P6_N30_lr0.003,2,10,4,1238,6.0,30.0,,,0.003,10000,200,181,0.0332382243537898,0.0133323267277902,3199,0.4180236458778381,,,,,,,6.0,0.6129262528479158,555.6979300421453,30.0,
sensitivity,helmholtz2d,LPA_P6_N30_lr0.03,2,10,0,1234,6.0,30.0,,,0.03,10000,200,181,0.0120755676712608,0.0049680193054023,6240,0.3014093935489654,,,,,,,6.0,0.4908763929358959,508.9651687185971,30.0,
sensitivity,helmholtz2d,LPA_P6_N30_lr0.03,2,10,1,1235,6.0,30.0,,,0.03,10000,200,181,0.0143760259944381,0.0058412525960062,3638,0.6599949598312378,,,,,,,6.0,0.7244848082578949,782.3728006639482,30.0,
sensitivity,helmholtz2d,LPA_P6_N30_lr0.03,2,10,2,1236,6.0,30.0,,,0.03,10000,200,181,0.0081996724821753,0.0032281660205815,12097,0.3182854354381561,,,,,,,6.0,0.4972453361951074,633.3805860593416,30.0,
sensitivity,helmholtz2d,LPA_P6_N30_lr0.03,2,10,3,1237,6.0,30.0,,,0.03,10000,200,181,2.144604151205448,0.8955034012815373,2124,272.86669921875,,,,,,,6.0,13.908061186038472,4867.805563084869,30.0,
sensitivity,helmholtz2d,LPA_P6_N30_lr0.03,2,10,4,1238,6.0,30.0,,,0.03,10000,200,181,0.0388956672777541,0.0153294565648117,7114,0.9416078329086304,,,,,,,6.0,0.9085785243758668,881.2167679904304,30.0,
sensitivity,helmholtz2d,LPA_P6_N40,2,10,0,1234,6.0,40.0,,,0.01,10000,200,191,0.0198147577322686,0.00786997001874,9902,0.6430945992469788,,,,,,,6.0,0.682827408254661,834.6704299078169,40.0,
sensitivity,helmholtz2d,LPA_P6_N40,2,10,1,1235,6.0,40.0,,,0.01,10000,200,191,0.0318338230655271,0.0123684892081825,9107,0.9282675981521606,,,,,,,6.0,0.8254872161305992,649.687821668992,40.0,
sensitivity,helmholtz2d,LPA_P6_N40,2,10,2,1236,6.0,40.0,,,0.01,10000,200,191,1.2387621637190078,0.5108560916127609,2235,462.0997924804687,,,,,,,6.0,18.109144655331047,5729.519460652874,40.0,
sensitivity,helmholtz2d,LPA_P6_N40,2,10,3,1237,6.0,40.0,,,0.01,10000,200,191,1.152467028876245,0.4799676314982554,2432,119.84110260009766,,,,,,,6.0,9.611191591821342,4753.412484731364,40.0,
sensitivity,helmholtz2d,LPA_P6_N40,2,10,4,1238,6.0,40.0,,,0.01,10000,200,191,0.3812874393907143,0.1570154579995099,6667,31.39797592163086,,,,,,,6.0,4.927728423887236,2685.708554087729,40.0,
sensitivity,helmholtz2d,LPA_P6_N30,2,10,0,1234,6.0,30.0,,,0.01,10000,200,181,0.0071520893909649,0.0028642681283493,4762,0.4066763818264007,,,,,,,6.0,0.5898368184522371,649.7772605141319,30.0,
sensitivity,helmholtz2d,LPA_P6_N30,2,10,1,1235,6.0,30.0,,,0.01,10000,200,181,1.060251940554512,0.437566023795894,3074,50.18148040771485,,,,,,,6.0,5.627221813096229,2760.340773799496,30.0,
sensitivity,helmholtz2d,LPA_P6_N30,2,10,2,1236,6.0,30.0,,,0.01,10000,200,181,0.0442689577688636,0.0170523483090329,4584,1.489635944366455,,,,,,,6.0,1.0868610804446843,1075.9322266063043,30.0,
sensitivity,helmholtz2d,LPA_P6_N30,2,10,3,1237,6.0,30.0,,,0.01,10000,200,181,0.5172125459358811,0.2156318608359525,5669,41.46511459350586,,,,,,,6.0,5.729053096223559,2986.9509851184366,30.0,
sensitivity,helmholtz2d,LPA_P6_N30,2,10,4,1238,6.0,30.0,,,0.01,10000,200,181,2.3275051333571257,0.9737017679510208,1613,272.78131103515625,,,,,,,6.0,13.799816193946002,4371.6090001279845,30.0,
sensitivity,helmholtz2d,LPA_P6_N30,2,10,5,1239,6.0,30.0,,,0.01,10000,200,181,0.0215480169247983,0.0081959305214874,4016,0.3516693413257599,,,,,,,6.0,0.5587914757141463,509.95068025159304,30.0,
sensitivity,helmholtz2d,LPA_P6_N30,2,10,6,1240,6.0,30.0,,,0.01,10000,200,181,0.1735793099858431,0.0705949815264637,3519,28.06584930419922,,,,,,,6.0,4.768927808573945,3753.5073764414,30.0,
sensitivity,helmholtz2d,LPA_P6_N30,2,10,7,1241,6.0,30.0,,,0.01,10000,200,181,2.392203997829029,1.000841936743594,3739,268.2672119140625,,,,,,,6.0,13.276138794180657,3858.622487365148,30.0,
sensitivity,helmholtz2d,LPA_P6_N30,2,10,8,1242,6.0,30.0,,,0.01,10000,200,181,0.0784692323260475,0.0312900654811767,3651,3.5070714950561523,,,,,,,6.0,1.697815168502567,1341.2337429117267,30.0,
sensitivity,helmholtz2d,LPA_P6_N30,2,10,9,1243,6.0,30.0,,,0.01,10000,200,181,0.0050954315184662,0.0019899308598374,8118,0.1427272856235504,,,,,,,6.0,0.324993255492525,460.3005768992148,30.0,
